MU: 7.430923e-01 7.077554e-01 -9.411518e-01 7.634681e-01 1.202121e+00 
algo,mean,variance,S,tail
nv,3.460447e-01,1.349741e-01,5,6.000000e-02
gl,2.455736e-01,9.933772e-01,5,6.000000e-02
nv,3.463466e-01,1.349360e-01,5,6.000000e-02
gl,2.491096e-01,1.010950e+00,5,6.000000e-02
nv,3.466810e-01,1.350475e-01,5,6.000000e-02
gl,2.540813e-01,1.055914e+00,5,6.000000e-02
nv,3.461941e-01,1.351805e-01,5,6.000000e-02
gl,2.539653e-01,1.052071e+00,5,6.000000e-02
nv,3.463083e-01,1.351513e-01,5,6.000000e-02
gl,2.555095e-01,1.055568e+00,5,6.000000e-02
nv,3.460278e-01,1.351174e-01,5,6.000000e-02
gl,2.545999e-01,1.050482e+00,5,6.000000e-02
nv,3.455675e-01,1.349708e-01,5,6.000000e-02
gl,2.539639e-01,1.045398e+00,5,6.000000e-02
nv,3.448961e-01,1.347821e-01,5,6.000000e-02
gl,2.535665e-01,1.040355e+00,5,6.000000e-02
nv,3.439774e-01,1.344427e-01,5,6.000000e-02
gl,2.526878e-01,1.035398e+00,5,6.000000e-02
nv,3.452689e-01,1.348617e-01,5,6.000000e-02
gl,2.531824e-01,1.032748e+00,5,6.000000e-02
nv,3.461698e-01,1.352179e-01,5,6.000000e-02
gl,2.525007e-01,1.027832e+00,5,6.000000e-02
nv,3.466748e-01,1.353302e-01,5,6.000000e-02
gl,2.517837e-01,1.022988e+00,5,6.000000e-02
nv,3.460395e-01,1.352048e-01,5,6.000000e-02
gl,2.521449e-01,1.019271e+00,5,6.000000e-02
nv,3.455953e-01,1.350233e-01,5,6.000000e-02
gl,2.524271e-01,1.016129e+00,5,6.000000e-02
nv,3.455594e-01,1.351236e-01,5,6.000000e-02
gl,2.516851e-01,1.011420e+00,5,6.000000e-02
nv,3.452388e-01,1.349555e-01,5,6.000000e-02
gl,2.512002e-01,1.006729e+00,5,6.000000e-02
nv,3.456742e-01,1.349434e-01,5,6.000000e-02
gl,2.507733e-01,1.002213e+00,5,6.000000e-02
nv,3.458417e-01,1.351211e-01,5,6.000000e-02
gl,2.499442e-01,9.976565e-01,5,6.000000e-02
nv,3.465281e-01,1.353963e-01,5,6.000000e-02
gl,2.498306e-01,9.934414e-01,5,6.000000e-02
nv,3.458046e-01,1.352846e-01,5,6.000000e-02
gl,2.493948e-01,9.889211e-01,5,6.000000e-02
nv,3.455639e-01,1.351067e-01,5,6.000000e-02
gl,2.491378e-01,9.850565e-01,5,6.000000e-02
nv,3.449694e-01,1.349664e-01,5,6.000000e-02
gl,2.482139e-01,9.806896e-01,5,6.000000e-02
nv,3.441162e-01,1.349166e-01,5,6.000000e-02
gl,2.475668e-01,9.763113e-01,5,6.000000e-02
nv,3.444366e-01,1.350450e-01,5,6.000000e-02
gl,2.476308e-01,9.727011e-01,5,6.000000e-02
