MU: -4.169320e-01 7.828803e-01 1.603717e+00 -1.630652e+00 -1.912616e+00 
algo,mean,variance,S,tail
nv,3.040849e-02,1.845548e-02,5,1.500000e-01
gl,1.574965e-02,4.020502e-02,5,1.500000e-01
nv,3.038741e-02,1.839703e-02,5,1.500000e-01
gl,1.569871e-02,4.002374e-02,5,1.500000e-01
nv,3.024995e-02,1.831791e-02,5,1.500000e-01
gl,1.563549e-02,3.984427e-02,5,1.500000e-01
nv,3.011536e-02,1.823937e-02,5,1.500000e-01
gl,1.563160e-02,3.967118e-02,5,1.500000e-01
nv,3.035430e-02,1.842747e-02,5,1.500000e-01
gl,1.558263e-02,3.949474e-02,5,1.500000e-01
nv,3.066933e-02,1.876848e-02,5,1.500000e-01
gl,1.647888e-02,4.113075e-02,5,1.500000e-01
nv,3.098564e-02,1.908006e-02,5,1.500000e-01
gl,1.672688e-02,4.105634e-02,5,1.500000e-01
nv,3.087071e-02,1.899944e-02,5,1.500000e-01
gl,1.671888e-02,4.087869e-02,5,1.500000e-01
nv,3.075093e-02,1.891948e-02,5,1.500000e-01
gl,1.668146e-02,4.070006e-02,5,1.500000e-01
nv,3.094886e-02,1.906272e-02,5,1.500000e-01
gl,1.663545e-02,4.052316e-02,5,1.500000e-01
nv,3.086432e-02,1.898628e-02,5,1.500000e-01
gl,1.657834e-02,4.034770e-02,5,1.500000e-01
nv,3.077809e-02,1.890754e-02,5,1.500000e-01
gl,1.653635e-02,4.017355e-02,5,1.500000e-01
nv,3.066043e-02,1.882934e-02,5,1.500000e-01
gl,1.648219e-02,4.000121e-02,5,1.500000e-01
nv,3.055185e-02,1.875129e-02,5,1.500000e-01
gl,1.641892e-02,3.983040e-02,5,1.500000e-01
nv,3.042090e-02,1.867476e-02,5,1.500000e-01
gl,1.636043e-02,3.966096e-02,5,1.500000e-01
nv,3.033996e-02,1.860151e-02,5,1.500000e-01
